conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,casefolding,cleanedtext,stopwordremoved,stemmingtext,tokenize
1753241686946505157,Fri Feb 02 02:19:26 +0000 2024,13,belum juga sempet komen soal Andretti udah ada kabar Hamilton aja. Terlepas dr pro-kontra Lewis ke Ferrari gua justru nangkep begini: Mercedes ga akan bisa bersaing unt WDC/WCC di 2025. Jujur aja Ferrari bkn pilihan aman unt org yg punya ambisi megang rekor dunia ... https://t.co/yWJTatC1oA,1753241686946505157,https://pbs.twimg.com/media/GFTDW7ZaAAAwK0Z.png,,in,,0,2,2,https://x.com/IdMclaren/status/1753241686946505157,1279210786380894208,IdMclaren,belum juga sempet komen soal andretti udah ada kabar hamilton aja. terlepas dr pro-kontra lewis ke ferrari gua justru nangkep begini: mercedes ga akan bisa bersaing unt wdc/wcc di 2025. jujur aja ferrari bkn pilihan aman unt org yg punya ambisi megang rekor dunia ... https://t.co/ywjtatc1oa,belum juga sempet komen soal andretti udah ada kabar hamilton aja  terlepas dr pro kontra lewis ke ferrari gua justru nangkep begini  mercedes ga akan bisa bersaing unt wdc wcc di   jujur aja ferrari bkn pilihan aman unt org yg punya ambisi megang rekor dunia,sempet komen andretti udah kabar hamilton terlepas dr pro kontra lewis ferrari nangkep mercedes ga bersaing unt wdc wcc jujur ferrari bkn pilihan aman unt org ambisi megang rekor dunia,sempet komen andretti udah kabar hamilton lepas dr pro kontra lewis ferrari nangkep mercedes ga saing unt wdc wcc jujur ferrari bkn pilih aman unt org ambisi megang rekor dunia,"['sempet', 'komen', 'andretti', 'udah', 'kabar', 'hamilton', 'lepas', 'dr', 'pro', 'kontra', 'lewis', 'ferrari', 'nangkep', 'mercedes', 'ga', 'saing', 'unt', 'wdc', 'wcc', 'jujur', 'ferrari', 'bkn', 'pilih', 'aman', 'unt', 'org', 'ambisi', 'megang', 'rekor', 'dunia']"
1753188503469666810,Thu Feb 01 22:48:06 +0000 2024,79,Perpindahan paling mengejut berlaku pada Transfer Deadline Day hadir menerusi sukan luar bola sepak! Juara dunia Formula One tujuh kali Lewis Hamilton sah menyertai Scuderia Ferrari untuk musim 2025! #DeadlineDay https://t.co/XeXbnV7pOY,1753188503469666810,https://pbs.twimg.com/media/GFSTpPQaMAALRF3.jpg,,in,Malaysia,1,4,27,https://x.com/mysemuanyabola/status/1753188503469666810,768759515797794816,mysemuanyabola,perpindahan paling mengejut berlaku pada transfer deadline day hadir menerusi sukan luar bola sepak! juara dunia formula one tujuh kali lewis hamilton sah menyertai scuderia ferrari untuk musim 2025! #deadlineday https://t.co/xexbnv7poy,perpindahan paling mengejut berlaku pada transfer deadline day hadir menerusi sukan luar bola sepak  juara dunia formula one tujuh kali lewis hamilton sah menyertai scuderia ferrari untuk musim    deadlineday,perpindahan mengejut berlaku transfer deadline day hadir menerusi sukan bola sepak juara dunia formula one tujuh kali lewis hamilton sah menyertai scuderia ferrari musim deadlineday,pindah kejut laku transfer deadline day hadir terusi sukan bola sepak juara dunia formula one tujuh kali lewis hamilton sah serta scuderia ferrari musim deadlineday,"['pindah', 'kejut', 'laku', 'transfer', 'deadline', 'day', 'hadir', 'terusi', 'sukan', 'bola', 'sepak', 'juara', 'dunia', 'formula', 'one', 'tujuh', 'kali', 'lewis', 'hamilton', 'sah', 'serta', 'scuderia', 'ferrari', 'musim', 'deadlineday']"
1753289672543928817,Fri Feb 02 05:30:07 +0000 2024,172,Lewis Hamilton: Dereva wa Mercedes kujiunga na Ferrari mnamo 2025 kwa mkataba wa miaka mingi https://t.co/E8aNv0EXcL https://t.co/GD6fPJLDeB,1753289672543928817,https://pbs.twimg.com/media/GFTvqo6W4AATp-8.jpg,,in,London,0,3,3,https://x.com/bbcswahili/status/1753289672543928817,18186609,bbcswahili,lewis hamilton: dereva wa mercedes kujiunga na ferrari mnamo 2025 kwa mkataba wa miaka mingi https://t.co/e8anv0excl https://t.co/gd6fpjldeb,lewis hamilton  dereva wa mercedes kujiunga na ferrari mnamo  kwa mkataba wa miaka mingi,lewis hamilton dereva wa mercedes kujiunga na ferrari mnamo kwa mkataba wa miaka mingi,lewis hamilton dereva wa mercedes kujiunga na ferrari mnamo kwa mkataba wa miaka mingi,"['lewis', 'hamilton', 'dereva', 'wa', 'mercedes', 'kujiunga', 'na', 'ferrari', 'mnamo', 'kwa', 'mkataba', 'wa', 'miaka', 'mingi']"
1753200373618315553,Thu Feb 01 23:35:16 +0000 2024,37,Lewis Hamilton ke Ferrari kalau di sepakbola kisahnya yang mirip seperti dia siapa ya? Menyeberang ke rival. https://t.co/Y2v23eNi5J,1753200373618315553,https://pbs.twimg.com/media/GFSechhbUAAYG0N.jpg,,in,"Sleman, DIY",1,29,7,https://x.com/FandomID_/status/1753200373618315553,1175357460468490251,FandomID_,lewis hamilton ke ferrari kalau di sepakbola kisahnya yang mirip seperti dia siapa ya? menyeberang ke rival. https://t.co/y2v23eni5j,lewis hamilton ke ferrari kalau di sepakbola kisahnya yang mirip seperti dia siapa ya  menyeberang ke rival,lewis hamilton ferrari sepakbola kisahnya menyeberang rival,lewis hamilton ferrari sepakbola kisah seberang rival,"['lewis', 'hamilton', 'ferrari', 'sepakbola', 'kisah', 'seberang', 'rival']"
1753206854673436749,Fri Feb 02 00:01:01 +0000 2024,11,Juara dunia tujuh kali Formula Satu (F1) Lewis Hamilton sah meninggalkan Mercedes utk menyertai Ferrari pada musim 2025 Beliau merupakan pemandu paling berjaya dalam sejarah F1 dengan 103 kemenangan dan 104 petak pertama. Beliau bakal menggantikan pemandu Sepanyol Carlos Sainz https://t.co/cZPuHLUijL,1753206854673436749,https://pbs.twimg.com/media/GFSkVbrXQAAGkM-.jpg,,in,Kuala Lumpur,0,0,8,https://x.com/EkonomiRakyatMY/status/1753206854673436749,1213807317419880450,EkonomiRakyatMY,juara dunia tujuh kali formula satu (f1) lewis hamilton sah meninggalkan mercedes utk menyertai ferrari pada musim 2025 beliau merupakan pemandu paling berjaya dalam sejarah f1 dengan 103 kemenangan dan 104 petak pertama. beliau bakal menggantikan pemandu sepanyol carlos sainz https://t.co/czpuhluijl,juara dunia tujuh kali formula satu  f  lewis hamilton sah meninggalkan mercedes utk menyertai ferrari pada musim  beliau merupakan pemandu paling berjaya dalam sejarah f dengan  kemenangan dan  petak pertama  beliau bakal menggantikan pemandu sepanyol carlos sainz,juara dunia tujuh kali formula f lewis hamilton sah meninggalkan mercedes menyertai ferrari musim beliau pemandu berjaya sejarah f kemenangan petak beliau menggantikan pemandu sepanyol carlos sainz,juara dunia tujuh kali formula f lewis hamilton sah tinggal mercedes serta ferrari musim beliau pandu jaya sejarah f menang petak beliau ganti pandu sepanyol carlos sainz,"['juara', 'dunia', 'tujuh', 'kali', 'formula', 'f', 'lewis', 'hamilton', 'sah', 'tinggal', 'mercedes', 'serta', 'ferrari', 'musim', 'beliau', 'pandu', 'jaya', 'sejarah', 'f', 'menang', 'petak', 'beliau', 'ganti', 'pandu', 'sepanyol', 'carlos', 'sainz']"
1753277587361792146,Fri Feb 02 04:42:05 +0000 2024,0,Lewis Hamilton resmi mengumumkan akan tinggalkan Mercedes pada pengujung 2024 dan gabung Ferrari pada musim 2025 mendatang ï¸ Sudah gak sabar buat liat duet Leclerc x Hamilton musim depan? #beINF1 https://t.co/jBk4p1tlzg,1753277587361792146,https://pbs.twimg.com/media/GFTkjFXbUAABtDc.jpg,,in,,0,1,1,https://x.com/beINSPORTSid/status/1753277587361792146,1501547120,beINSPORTSid,lewis hamilton resmi mengumumkan akan tinggalkan mercedes pada pengujung 2024 dan gabung ferrari pada musim 2025 mendatang ï¸ sudah gak sabar buat liat duet leclerc x hamilton musim depan? #beinf1 https://t.co/jbk4p1tlzg,lewis hamilton resmi mengumumkan akan tinggalkan mercedes pada pengujung  dan gabung ferrari pada musim  mendatang ï¸ sudah gak sabar buat liat duet leclerc x hamilton musim depan   beinf,lewis hamilton resmi mengumumkan tinggalkan mercedes pengujung gabung ferrari musim ï¸ gak sabar liat duet leclerc x hamilton musim beinf,lewis hamilton resmi umum tinggal mercedes ujung gabung ferrari musim gak sabar liat duet leclerc x hamilton musim beinf,"['lewis', 'hamilton', 'resmi', 'umum', 'tinggal', 'mercedes', 'ujung', 'gabung', 'ferrari', 'musim', 'gak', 'sabar', 'liat', 'duet', 'leclerc', 'x', 'hamilton', 'musim', 'beinf']"
1753046779397046316,Thu Feb 01 13:24:56 +0000 2024,897,Apakah Lewis Hamilton juga ikut memboyong race engineernya di Mercedes Peter Bono Bonnington ke Ferrari? Ya kali disuruh handle race engineer dari Ferrari yang kadang agak lemot Asal bukan Xavi.... https://t.co/xZCJcwWUvs,1753046779397046316,https://pbs.twimg.com/media/GFQSHn6aoAABGtX.jpg,,in,Indonesia,25,41,64,https://x.com/f1speed_indo/status/1753046779397046316,1019746932833468416,f1speed_indo,apakah lewis hamilton juga ikut memboyong race engineernya di mercedes peter bono bonnington ke ferrari? ya kali disuruh handle race engineer dari ferrari yang kadang agak lemot asal bukan xavi.... https://t.co/xzcjcwwuvs,apakah lewis hamilton juga ikut memboyong race engineernya di mercedes peter bono bonnington ke ferrari  ya kali disuruh handle race engineer dari ferrari yang kadang agak lemot asal bukan xavi,lewis hamilton memboyong race engineernya mercedes peter bono bonnington ferrari kali disuruh handle race engineer ferrari kadang lemot xavi,lewis hamilton boyong race engineernya mercedes peter bono bonnington ferrari kali suruh handle race engineer ferrari kadang lot xavi,"['lewis', 'hamilton', 'boyong', 'race', 'engineernya', 'mercedes', 'peter', 'bono', 'bonnington', 'ferrari', 'kali', 'suruh', 'handle', 'race', 'engineer', 'ferrari', 'kadang', 'lot', 'xavi']"
1753010122467496013,Thu Feb 01 10:59:17 +0000 2024,1005,Lewis Hamilton,1753010122467496013,,,in,Maranello - ItÃ¡lia,42,38,59,https://x.com/PortalFerrariBR/status/1753010122467496013,1337923276685905920,PortalFerrariBR,lewis hamilton,lewis hamilton,lewis hamilton,lewis hamilton,"['lewis', 'hamilton']"
1753065403591643286,Thu Feb 01 14:38:57 +0000 2024,1,LEWIS HAMILTON na FERRARI em 2025 ï¸ https://t.co/woSy9pga9K,1753065403591643286,https://pbs.twimg.com/media/GFQjsB4XQAAluMq.jpg,,in,"SÃ£o Paulo, Brasil",0,0,1,https://x.com/mathsantarello/status/1753065403591643286,756684760978718721,mathsantarello,lewis hamilton na ferrari em 2025 ï¸ https://t.co/wosy9pga9k,lewis hamilton na ferrari em  ï¸,lewis hamilton na ferrari em ï¸,lewis hamilton na ferrari em,"['lewis', 'hamilton', 'na', 'ferrari', 'em']"
1753033862001910186,Thu Feb 01 12:33:37 +0000 2024,875,ULTIM'ORA: LEWIS HAMILTON IN FERRARI NEL 2025 https://t.co/MknJPzOv6O #SkyMotori #F1 #Formula1 #Ferrari #LewisHamilton https://t.co/f2bHvqdCpo,1753033862001910186,https://pbs.twimg.com/media/GFQCYSEWEAAfcaE.jpg,,in,,54,44,108,https://x.com/SkySportF1/status/1753033862001910186,1057621820,SkySportF1,ultim'ora: lewis hamilton in ferrari nel 2025 https://t.co/mknjpzov6o #skymotori #f1 #formula1 #ferrari #lewishamilton https://t.co/f2bhvqdcpo,ultim ora  lewis hamilton in ferrari nel    skymotori  f  formula  ferrari  lewishamilton,ultim ora lewis hamilton in ferrari nel skymotori f formula ferrari lewishamilton,ultim ora lewis hamilton in ferrari nel skymotori f formula ferrari lewishamilton,"['ultim', 'ora', 'lewis', 'hamilton', 'in', 'ferrari', 'nel', 'skymotori', 'f', 'formula', 'ferrari', 'lewishamilton']"
1753042970167660623,Thu Feb 01 13:09:48 +0000 2024,0,lewis to ferrari??????????? https://t.co/6IoXGBFmLw,1753042970167660623,https://pbs.twimg.com/ext_tw_video_thumb/1753042957093994496/pu/img/GU13BRfKQ2W4Mm00.jpg,,in,she/her  â¢20â¢,0,0,0,https://x.com/loststroll/status/1753042970167660623,1309220986944925699,loststroll,lewis to ferrari??????????? https://t.co/6ioxgbfmlw,lewis to ferrari,lewis to ferrari,lewis to ferrari,"['lewis', 'to', 'ferrari']"
1753053852624941201,Thu Feb 01 13:53:03 +0000 2024,431,FELIPE MASSA DAN LEWIS HAMILTON PAYLAÅIMI! ï¸ Lewis Hamilton 2025 te Ferrari de! Harika https://t.co/BLkqYYGe6Q,1753053852624941201,https://pbs.twimg.com/media/GFQZLyfXcAArT4I.jpg,,in,TÃ¼rkiye,6,14,7,https://x.com/F1tutkumuz/status/1753053852624941201,907903657101991936,F1tutkumuz,felipe massa dan lewis hamilton paylaåimi! ï¸ lewis hamilton 2025 te ferrari de! harika https://t.co/blkqyyge6q,felipe massa dan lewis hamilton paylaåimi  ï¸ lewis hamilton  te ferrari de  harika,felipe massa lewis hamilton paylaåimi ï¸ lewis hamilton te ferrari de harika,felipe massa lewis hamilton payla imi lewis hamilton te ferrari de harika,"['felipe', 'massa', 'lewis', 'hamilton', 'payla', 'imi', 'lewis', 'hamilton', 'te', 'ferrari', 'de', 'harika']"
1753031936745017723,Thu Feb 01 12:25:58 +0000 2024,6,Lewis Hamilton pindah ke Ferrari kah? https://t.co/J7TzXdCkMr,1753031936745017723,https://pbs.twimg.com/media/GFQFQZ6bgAAKe45.jpg,,in,,0,1,0,https://x.com/gilabola_ina/status/1753031936745017723,1170153265444442113,gilabola_ina,lewis hamilton pindah ke ferrari kah? https://t.co/j7tzxdckmr,lewis hamilton pindah ke ferrari kah,lewis hamilton pindah ferrari,lewis hamilton pindah ferrari,"['lewis', 'hamilton', 'pindah', 'ferrari']"
1753067255678820465,Thu Feb 01 14:46:18 +0000 2024,5,lewis to ferrari?? https://t.co/BijBd021HE,1753067255678820465,https://pbs.twimg.com/ext_tw_video_thumb/1674259373479317505/pu/img/6ELFpkUYfvGyXpvs.jpg,,in,she | 44 16 81 F1A28,0,0,0,https://x.com/percyxalmightyy/status/1753067255678820465,1077722137,percyxalmightyy,lewis to ferrari?? https://t.co/bijbd021he,lewis to ferrari,lewis to ferrari,lewis to ferrari,"['lewis', 'to', 'ferrari']"
1753041331960627444,Thu Feb 01 13:03:18 +0000 2024,8,Lewis Hamilton na Ferrari??? https://t.co/u8ckQixdPS,1753041331960627444,https://pbs.twimg.com/media/GFQNzPsWsAActAY.jpg,,in,"BrasÃ­lia, Distrito Federal",0,2,0,https://x.com/Negzus1/status/1753041331960627444,706059230,Negzus1,lewis hamilton na ferrari??? https://t.co/u8ckqixdps,lewis hamilton na ferrari,lewis hamilton na ferrari,lewis hamilton na ferrari,"['lewis', 'hamilton', 'na', 'ferrari']"
1753032274118148192,Thu Feb 01 12:27:18 +0000 2024,44,Lewis Hamilton di Ferrari ketika dikasih ban inter pas trek kering: https://t.co/fcyvSvwPma,1753032274118148192,https://pbs.twimg.com/ext_tw_video_thumb/1668627893944217600/pu/img/QWi3k7S-96NptLUM.jpg,,in,,0,0,5,https://x.com/TheGrid_ID/status/1753032274118148192,1496457406527664128,TheGrid_ID,lewis hamilton di ferrari ketika dikasih ban inter pas trek kering: https://t.co/fcyvsvwpma,lewis hamilton di ferrari ketika dikasih ban inter pas trek kering,lewis hamilton ferrari dikasih ban inter pas trek kering,lewis hamilton ferrari kasih ban inter pas trek kering,"['lewis', 'hamilton', 'ferrari', 'kasih', 'ban', 'inter', 'pas', 'trek', 'kering']"
1753064252477428221,Thu Feb 01 14:34:22 +0000 2024,8,Lewis f Ferrari https://t.co/mSfNzA6CZ6,1753064252477428221,https://pbs.twimg.com/media/GFQioxkWEAAF1QU.jpg,,in,,0,2,0,https://x.com/babbbcbdbee/status/1753064252477428221,1630584783897079812,babbbcbdbee,lewis f ferrari https://t.co/msfnza6cz6,lewis f ferrari,lewis f ferrari,lewis f ferrari,"['lewis', 'f', 'ferrari']"
1753035676461994332,Thu Feb 01 12:40:49 +0000 2024,44,Pengumuman resmi mengenai kepergian Lewis Hamilton ke Ferrari untuk musim 2025 kabarnya akan diumumkan HARI INI! Setelah pertemuan pengarahan tim Mercedes hari ini pukul 21:00 WIB! https://t.co/STJ7Cm5U1O,1753035676461994332,https://pbs.twimg.com/media/GFQIplbb0AAmPlz.jpg,,in,,3,1,6,https://x.com/TheGrid_ID/status/1753035676461994332,1496457406527664128,TheGrid_ID,pengumuman resmi mengenai kepergian lewis hamilton ke ferrari untuk musim 2025 kabarnya akan diumumkan hari ini! setelah pertemuan pengarahan tim mercedes hari ini pukul 21:00 wib! https://t.co/stj7cm5u1o,pengumuman resmi mengenai kepergian lewis hamilton ke ferrari untuk musim  kabarnya akan diumumkan hari ini  setelah pertemuan pengarahan tim mercedes hari ini pukul   wib,pengumuman resmi kepergian lewis hamilton ferrari musim kabarnya diumumkan pertemuan pengarahan tim mercedes wib,umum resmi pergi lewis hamilton ferrari musim kabar umum temu arah tim mercedes wib,"['umum', 'resmi', 'pergi', 'lewis', 'hamilton', 'ferrari', 'musim', 'kabar', 'umum', 'temu', 'arah', 'tim', 'mercedes', 'wib']"
1753038587514544435,Thu Feb 01 12:52:23 +0000 2024,3,LEWIS HAMILTON TO FERRARI https://t.co/tkFhp9lTkj,1753038587514544435,https://pbs.twimg.com/media/GFQLTTmbMAACoDR.jpg,,in,Elbaf ðï¸,0,2,0,https://x.com/Kuroashiii_/status/1753038587514544435,1488527427085254663,Kuroashiii_,lewis hamilton to ferrari https://t.co/tkfhp9ltkj,lewis hamilton to ferrari,lewis hamilton to ferrari,lewis hamilton to ferrari,"['lewis', 'hamilton', 'to', 'ferrari']"
1753039796388204735,Thu Feb 01 12:57:12 +0000 2024,239,Lewis Hamilton na Ferrari https://t.co/A0PWsuD32I,1753039796388204735,https://pbs.twimg.com/media/GFQMZ67W8AAwO8p.jpg,,in,Brasil,1,9,15,https://x.com/VikingSincero/status/1753039796388204735,1214383581826555905,VikingSincero,lewis hamilton na ferrari https://t.co/a0pwsud32i,lewis hamilton na ferrari,lewis hamilton na ferrari,lewis hamilton na ferrari,"['lewis', 'hamilton', 'na', 'ferrari']"
1753066546589807049,Thu Feb 01 14:43:29 +0000 2024,506, LAPORAN TERKINI DARI BRACKLEY - Rachel Brooke dari Sky Sports F1 melaporkan jika memang benar adanya pertemuan di markas pusat Mercedes yang ditujukan untuk memberi tahu soal kepergian Lewis Hamilton dari tim akhir musim ini ke Ferrari. HERE WE GO? https://t.co/04Hmhep0tX,1753066546589807049,https://pbs.twimg.com/ext_tw_video_thumb/1753065954551222272/pu/img/D_EOUx3iiDLLKruP.jpg,,in,Indonesia,40,26,68,https://x.com/f1speed_indo/status/1753066546589807049,1019746932833468416,f1speed_indo, laporan terkini dari brackley - rachel brooke dari sky sports f1 melaporkan jika memang benar adanya pertemuan di markas pusat mercedes yang ditujukan untuk memberi tahu soal kepergian lewis hamilton dari tim akhir musim ini ke ferrari. here we go? https://t.co/04hmhep0tx,laporan terkini dari brackley   rachel brooke dari sky sports f melaporkan jika memang benar adanya pertemuan di markas pusat mercedes yang ditujukan untuk memberi tahu soal kepergian lewis hamilton dari tim akhir musim ini ke ferrari  here we go,laporan terkini brackley rachel brooke sky sports f melaporkan pertemuan markas pusat mercedes kepergian lewis hamilton tim musim ferrari here we go,lapor kini brackley rachel brooke sky sports f lapor temu markas pusat mercedes pergi lewis hamilton tim musim ferrari here we go,"['lapor', 'kini', 'brackley', 'rachel', 'brooke', 'sky', 'sports', 'f', 'lapor', 'temu', 'markas', 'pusat', 'mercedes', 'pergi', 'lewis', 'hamilton', 'tim', 'musim', 'ferrari', 'here', 'we', 'go']"
1753067843879624713,Thu Feb 01 14:48:39 +0000 2024,10,LEWIS FERRARI MERCEDES SPEAK UP ???? https://t.co/uPiz0cXQxT,1753067843879624713,https://pbs.twimg.com/media/GFQl6W5agAAQblp.jpg,,in,she/her ~ 20,0,1,0,https://x.com/li4norris/status/1753067843879624713,1304220544175403013,li4norris,lewis ferrari mercedes speak up ???? https://t.co/upiz0cxqxt,lewis ferrari mercedes speak up,lewis ferrari mercedes speak up,lewis ferrari mercedes speak up,"['lewis', 'ferrari', 'mercedes', 'speak', 'up']"
1753050250355585136,Thu Feb 01 13:38:44 +0000 2024,16,Hangat berita Lewis Hamilton lompat pergi Ferrari baru teringat aku pernah jumpa LH dan selfie dengan dia + Nico Rosberg tahun 2016 dulu. p/s: waktu ni tak buka lanyard sebab event company. Naik LRT aku buka. https://t.co/i70WB7aqgQ,1753050250355585136,https://pbs.twimg.com/media/GFQV6UebAAA7DPh.jpg,,in,,0,2,0,https://x.com/ZacZakirin13/status/1753050250355585136,1369505570521149440,ZacZakirin13,hangat berita lewis hamilton lompat pergi ferrari baru teringat aku pernah jumpa lh dan selfie dengan dia + nico rosberg tahun 2016 dulu. p/s: waktu ni tak buka lanyard sebab event company. naik lrt aku buka. https://t.co/i70wb7aqgq,hangat berita lewis hamilton lompat pergi ferrari baru teringat aku pernah jumpa lh dan selfie dengan dia + nico rosberg tahun  dulu  p s  waktu ni tak buka lanyard sebab event company  naik lrt aku buka,hangat berita lewis hamilton lompat pergi ferrari jumpa lh selfie + nico rosberg p s ni buka lanyard event company lrt buka,hangat berita lewis hamilton lompat pergi ferrari jumpa lh selfie nico rosberg p s ni buka lanyard event company lrt buka,"['hangat', 'berita', 'lewis', 'hamilton', 'lompat', 'pergi', 'ferrari', 'jumpa', 'lh', 'selfie', 'nico', 'rosberg', 'p', 's', 'ni', 'buka', 'lanyard', 'event', 'company', 'lrt', 'buka']"
1753029012362756187,Thu Feb 01 12:14:20 +0000 2024,7,Lewis Hamilton na Ferrari https://t.co/cJpLy6ffvo,1753029012362756187,https://pbs.twimg.com/media/GFQCl_dWsAA2xhA.jpg,,in,"VitÃ³ria, Brasil",0,2,0,https://x.com/f1corradi/status/1753029012362756187,298247628,f1corradi,lewis hamilton na ferrari https://t.co/cjply6ffvo,lewis hamilton na ferrari,lewis hamilton na ferrari,lewis hamilton na ferrari,"['lewis', 'hamilton', 'na', 'ferrari']"
1753064751398302200,Thu Feb 01 14:36:21 +0000 2024,2,Lewis racing for Ferrari at Kyalami?! https://t.co/mVDGytyzX4,1753064751398302200,https://pbs.twimg.com/media/GFQjGJqXIAAsLiI.jpg,,in,,0,1,0,https://x.com/Cashmoneyshishi/status/1753064751398302200,3075489839,Cashmoneyshishi,lewis racing for ferrari at kyalami?! https://t.co/mvdgytyzx4,lewis racing for ferrari at kyalami,lewis racing for ferrari at kyalami,lewis racing for ferrari at kyalami,"['lewis', 'racing', 'for', 'ferrari', 'at', 'kyalami']"
1753036676736160170,Thu Feb 01 12:44:48 +0000 2024,7,Ma quindi Lewis alla #Ferrari ? (Dal 2025) #Hamilton #Ferrari https://t.co/Y61d1eHh5j,1753036676736160170,https://pbs.twimg.com/media/GFQJkKkXYAAqzK4.jpg,,in,Atri (TE),0,0,0,https://x.com/MattiaDiRemigio/status/1753036676736160170,406908979,MattiaDiRemigio,ma quindi lewis alla #ferrari ? (dal 2025) #hamilton #ferrari https://t.co/y61d1ehh5j,ma quindi lewis alla  ferrari    dal    hamilton  ferrari,ma quindi lewis alla ferrari dal hamilton ferrari,ma quindi lewis alla ferrari dal hamilton ferrari,"['ma', 'quindi', 'lewis', 'alla', 'ferrari', 'dal', 'hamilton', 'ferrari']"
1753004723949731980,Thu Feb 01 10:37:50 +0000 2024,44,LEWIS TO FERRARI????? https://t.co/vpAO03onmj,1753004723949731980,https://pbs.twimg.com/ext_tw_video_thumb/1738505316386615296/pu/img/_Xf7_1aEjCjyDmr1.jpg,,in,18 | Muslim | She/Her | ðµð¸,0,0,8,https://x.com/bookscedes/status/1753004723949731980,1502971590065238028,bookscedes,lewis to ferrari????? https://t.co/vpao03onmj,lewis to ferrari,lewis to ferrari,lewis to ferrari,"['lewis', 'to', 'ferrari']"
1753005360502227146,Thu Feb 01 10:40:21 +0000 2024,311,TRANSFER - Lewis Hamilton 2025 F1 sezonunda Ferrari'de. https://t.co/tYmRURjgoD,1753005360502227146,https://pbs.twimg.com/media/GFPtEPrXoAAkWHb.jpg,,in,Turkey,16,6,6,https://x.com/tribundergi/status/1753005360502227146,71108476,tribundergi,transfer - lewis hamilton 2025 f1 sezonunda ferrari'de. https://t.co/tymrurjgod,transfer   lewis hamilton  f sezonunda ferrari de,transfer lewis hamilton f sezonunda ferrari de,transfer lewis hamilton f sezonunda ferrari de,"['transfer', 'lewis', 'hamilton', 'f', 'sezonunda', 'ferrari', 'de']"
